,Номер животного,Ушная бирка животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события
7271,20768,11043990920768,F,0,,0,5/11/2021,0,83,30,28,ПЕРЕВОД,440,7/25/2022,F030T028
7272,20770,11044004820770,F,0,,0,5/11/2021,0,75,30,28,СТЕЛН,434,7/19/2022,32 ДНИ
7273,20770,11044004820770,F,0,,0,5/11/2021,0,75,30,28,ПЕРЕВОД,440,7/25/2022,F030T028
7274,20772,11044042820772,F,0,,0,5/12/2021,0,87,30,28,СТЕЛН,420,7/6/2022,38 ДНИ
7275,20772,11044042820772,F,0,,0,5/12/2021,0,94,30,28,ПЕРЕВОД,439,7/25/2022,F030T028
7276,20773,11044045120773,F,0,,0,5/12/2021,0,49,30,28,ОСЕМЕН,418,7/4/2022,1H15689
7277,20774,11044055020774,F,0,,0,5/13/2021,0,48,30,28,ОСЕМЕН,427,7/14/2022,1H15461
7278,20775,11044078220775,F,0,,0,5/13/2021,0,80,30,28,СТЕЛН,419,7/6/2022,31 ДНИ
7279,20775,11044078220775,F,0,,0,5/13/2021,0,87,30,28,ПЕРЕВОД,438,7/25/2022,F030T028
7280,20776,11044094920776,F,0,,0,5/13/2021,0,0,30,30,НЕОСЕМ,432,7/19/2022,ВОСПР
7281,20777,11044109520777,F,0,,0,5/14/2021,0,0,24,30,ПЕРЕВОД,413,7/1/2022,F024T030
7282,20777,11044109520777,F,0,,0,5/14/2021,0,0,30,30,ОСЕМЕН,413,7/1/2022,501H15515
7283,20777,11044109520777,F,0,,0,5/14/2021,0,41,30,30,ОСЕМЕН,433,7/21/2022,1H15461
7284,20778,11044112920778,F,0,,0,5/14/2021,0,66,24,31,ПЕРЕВОД,437,7/25/2022,F024T030
7285,20778,11044112920778,F,0,,0,5/14/2021,0,66,30,31,СТЕЛН,440,7/28/2022,32 ДНИ
7286,20778,11044112920778,F,0,,0,5/14/2021,0,66,30,31,ПЕРЕВОД,440,7/28/2022,F030T031
7287,20779,11044116020779,F,0,,0,5/14/2021,0,82,30,28,СТЕЛН,424,7/12/2022,33 ДНИ
7288,20779,11044116020779,F,0,,0,5/14/2021,0,83,30,28,ПЕРЕВОД,437,7/25/2022,F030T028
7289,20782,11044149120782,F,0,,0,5/14/2021,0,82,30,28,СТЕЛН,424,7/12/2022,33 ДНИ
7290,20782,11044149120782,F,0,,0,5/14/2021,0,83,30,28,ПЕРЕВОД,437,7/25/2022,F030T028
7291,20784,11044182220784,F,0,,0,5/15/2021,0,0,30,30,НЕОСЕМ,430,7/19/2022,ВОСПР
7292,20786,11044241620786,F,0,,0,5/15/2021,0,80,30,28,СТЕЛН,417,7/6/2022,31 ДНИ
7293,20786,11044241620786,F,0,,0,5/15/2021,0,87,30,28,ПЕРЕВОД,436,7/25/2022,F030T028
7294,20787,11044285320787,F,0,,0,5/15/2021,0,85,30,28,СТЕЛН,423,7/12/2022,36 ДНИ
7295,20787,11044285320787,F,0,,0,5/15/2021,0,86,30,28,ПЕРЕВОД,436,7/25/2022,F030T028
7296,20790,11044361220790,F,0,,0,5/16/2021,0,49,30,28,ОСЕМЕН,423,7/13/2022,1H15689
7297,20792,11044367920792,F,0,,0,5/16/2021,0,82,30,28,СТЕЛН,422,7/12/2022,33 ДНИ
7298,20792,11044367920792,F,0,,0,5/16/2021,0,83,30,28,ПЕРЕВОД,435,7/25/2022,F030T028
7299,20794,11044398420794,F,0,,0,5/16/2021,0,0,34,24,ПЕРЕВОД,436,7/26/2022,F034T029
7300,20794,11044398420794,F,0,,0,5/16/2021,0,0,29,24,ВЕС,439,7/29/2022,356
7301,20796,11044434720796,F,0,,0,5/16/2021,0,82,30,28,СТЕЛН,422,7/12/2022,33 ДНИ
7302,20796,11044434720796,F,0,,0,5/16/2021,0,83,30,28,ПЕРЕВОД,435,7/25/2022,F030T028
7303,20799,11044480020799,F,0,,0,5/17/2021,0,83,30,28,СТЕЛН,415,7/6/2022,34 ДНИ
7304,20799,11044480020799,F,0,,0,5/17/2021,0,90,30,28,ПЕРЕВОД,434,7/25/2022,F030T028
7305,20801,11044510420801,F,0,,0,5/17/2021,0,72,24,31,ПЕРЕВОД,434,7/25/2022,F024T030
7306,20801,11044510420801,F,0,,0,5/17/2021,0,72,30,31,ПЕРЕВОД,437,7/28/2022,F030T031
7307,20801,11044510420801,F,0,,0,5/17/2021,0,72,30,31,СТЕЛН,437,7/28/2022,38 ДНИ
7308,20802,11044522920802,F,0,,0,5/18/2021,0,66,30,31,ПЕРЕВОД,436,7/28/2022,F030T031
7309,20802,11044522920802,F,0,,0,5/18/2021,0,66,30,31,СТЕЛН,436,7/28/2022,32 ДНИ
7310,20805,11044584920805,F,0,,0,5/18/2021,0,0,30,46,ОСЕМЕН,411,7/3/2022,501H15515
7311,20805,11044584920805,F,0,,0,5/18/2021,0,39,30,46,ОСЕМЕН,431,7/23/2022,1H15461
7312,20806,11044599720806,F,0,,0,5/18/2021,0,49,30,28,ОСЕМЕН,412,7/4/2022,501H15515
7313,20807,11044616920807,F,0,,0,5/18/2021,0,84,30,28,СТЕЛН,420,7/12/2022,35 ДНИ
7314,20807,11044616920807,F,0,,0,5/18/2021,0,85,30,28,ПЕРЕВОД,433,7/25/2022,F030T028
7315,20808,11044621920808,F,0,,0,5/18/2021,0,0,30,46,ОСЕМЕН,416,7/8/2022,501H15515
7316,20808,11044621920808,F,0,,0,5/18/2021,0,0,30,46,ОСЕМЕН,437,7/29/2022,501H15681
7317,20809,11044631820809,F,0,,0,5/18/2021,0,38,30,30,БОЛЕЗНЬ,419,7/11/2022,СУСТАВ
7318,20809,11044631820809,F,0,,0,5/18/2021,0,38,30,30,ПЕРЕВОД,419,7/11/2022,F030T046
7319,20809,11044631820809,F,0,,0,5/18/2021,0,38,46,30,СТЕЛН,427,7/19/2022,35 ДНИ
7320,20809,11044631820809,F,0,,0,5/18/2021,0,38,46,30,ПРОДАНА,430,7/22/2022,ПРОДАНА ; Травмы ; УВЗ5
7321,20812,11044739920812,F,0,,0,5/18/2021,0,79,30,28,СТЕЛН,420,7/12/2022,30 ДНИ
7322,20812,11044739920812,F,0,,0,5/18/2021,0,80,30,28,ПЕРЕВОД,433,7/25/2022,F030T028
7323,20814,11044765420814,F,0,,0,5/18/2021,0,71,30,46,ПЕРЕВОД,436,7/28/2022,F030T031
7324,20814,11044765420814,F,0,,0,5/18/2021,0,71,30,46,СТЕЛН,436,7/28/2022,38 ДНИ
7325,20816,11044794420816,F,0,,0,5/19/2021,0,71,30,31,ПЕРЕВОД,435,7/28/2022,F030T031
7326,20816,11044794420816,F,0,,0,5/19/2021,0,71,30,31,СТЕЛН,435,7/28/2022,37 ДНИ
7327,20817,11044854620817,F,0,,0,5/19/2021,0,79,24,28,СТЕЛН,426,7/19/2022,36 ДНИ
7328,20817,11044854620817,F,0,,0,5/19/2021,0,79,24,28,ПЕРЕВОД,432,7/25/2022,F024T028
7329,20818,11044857920818,F,0,,0,5/19/2021,0,73,30,31,ПЕРЕВОД,435,7/28/2022,F030T031
7330,20818,11044857920818,F,0,,0,5/19/2021,0,73,30,31,СТЕЛН,435,7/28/2022,39 ДНИ
7331,20820,11044887620820,F,0,,0,5/20/2021,0,49,30,28,ОСЕМЕН,416,7/10/2022,501H15515
7332,20821,11044895920821,F,0,,0,5/20/2021,0,81,30,28,СТЕЛН,412,7/6/2022,32 ДНИ
7333,20821,11044895920821,F,0,,0,5/20/2021,0,88,30,28,ПЕРЕВОД,431,7/25/2022,F030T028
7334,20822,11044903120822,F,0,,0,5/20/2021,0,80,24,28,СТЕЛН,418,7/12/2022,31 ДНИ
7335,20822,11044903120822,F,0,,0,5/20/2021,0,81,24,28,ПЕРЕВОД,431,7/25/2022,F024T028
7336,20825,11044951020825,F,0,,0,5/20/2021,0,75,30,28,СТЕЛН,425,7/19/2022,32 ДНИ
7337,20825,11044951020825,F,0,,0,5/20/2021,0,75,30,28,ПЕРЕВОД,431,7/25/2022,F030T028
7338,20826,11044964320826,F,0,,0,5/20/2021,0,69,30,31,ПЕРЕВОД,434,7/28/2022,F030T031
7339,20826,11044964320826,F,0,,0,5/20/2021,0,69,30,31,СТЕЛН,434,7/28/2022,35 ДНИ
7340,20827,11044975920827,F,0,,0,5/20/2021,0,49,30,28,ОСЕМЕН,416,7/10/2022,1H15689
7341,20828,11045003920828,F,0,,0,5/20/2021,0,0,30,30,ОСЕМЕН,416,7/10/2022,1H15689
7342,20829,11045007020829,F,0,,0,5/21/2021,0,0,30,30,ОСЕМЕН,432,7/27/2022,501H15515
7343,20830,11045013820830,F,0,,0,5/21/2021,0,0,24,30,ОСЕМЕН,413,7/8/2022,501H15515
7344,20830,11045013820830,F,0,,0,5/21/2021,0,0,24,30,ПЕРЕВОД,430,7/25/2022,F024T030
7345,20830,11045013820830,F,0,,0,5/21/2021,0,0,30,30,ОСЕМЕН,435,7/30/2022,1H15461
7346,20831,11045060920831,F,0,,0,5/21/2021,0,0,24,30,ПЕРЕВОД,430,7/25/2022,F024T030
7347,20833,11045132620833,F,0,,0,5/21/2021,0,73,30,31,СТЕЛН,433,7/28/2022,39 ДНИ
7348,20833,11045132620833,F,0,,0,5/21/2021,0,73,30,31,ПЕРЕВОД,433,7/28/2022,F030T031
7349,20835,11045164920835,F,0,,0,5/21/2021,0,79,30,28,СТЕЛН,424,7/19/2022,36 ДНИ
7350,20835,11045164920835,F,0,,0,5/21/2021,0,79,30,28,ПЕРЕВОД,430,7/25/2022,F030T028
7351,20836,11045164920836,F,0,,0,5/22/2021,0,73,30,31,ПЕРЕВОД,432,7/28/2022,F030T031
7352,20836,11045164920836,F,0,,0,5/22/2021,0,73,30,31,СТЕЛН,432,7/28/2022,39 ДНИ
7353,20838,11045238120838,F,0,,0,5/22/2021,0,78,30,28,СТЕЛН,423,7/19/2022,35 ДНИ
7354,20838,11045238120838,F,0,,0,5/22/2021,0,78,30,28,ПЕРЕВОД,429,7/25/2022,F030T028
7355,20839,11045242320839,F,0,,0,5/22/2021,0,84,30,28,СТЕЛН,416,7/12/2022,35 ДНИ
7356,20839,11045242320839,F,0,,0,5/22/2021,0,85,30,28,ПЕРЕВОД,429,7/25/2022,F030T028
7357,20840,11045243120840,F,0,,0,5/22/2021,0,49,30,28,ОСЕМЕН,412,7/8/2022,501H15515
7358,20841,11045294420841,F,0,,0,5/22/2021,0,74,30,28,СТЕЛН,423,7/19/2022,31 ДНИ
7359,20841,11045294420841,F,0,,0,5/22/2021,0,74,30,28,ПЕРЕВОД,429,7/25/2022,F030T028
7360,20842,11045302520842,F,0,,0,5/23/2021,0,79,30,28,СТЕЛН,415,7/12/2022,30 ДНИ
7361,20842,11045302520842,F,0,,0,5/23/2021,0,80,30,28,ПЕРЕВОД,428,7/25/2022,F030T028
7362,20845,11045331420845,F,0,,0,5/23/2021,0,78,24,46,СТЕЛН,422,7/19/2022,35 ДНИ
7363,20845,11045331420845,F,0,,0,5/23/2021,0,78,24,46,ПЕРЕВОД,428,7/25/2022,F024T028
7364,20846,11045340520846,F,0,,0,5/23/2021,0,46,30,28,ОСЕМЕН,419,7/16/2022,1H15689
7365,20848,11045376920848,F,0,,0,5/24/2021,0,82,30,28,СТЕЛН,408,7/6/2022,33 ДНИ
7366,20848,11045376920848,F,0,,0,5/24/2021,0,89,30,28,ПЕРЕВОД,427,7/25/2022,F030T028
7367,20851,11045404920851,F,0,,0,5/25/2021,0,76,30,28,СТЕЛН,420,7/19/2022,33 ДНИ
7368,20851,11045404920851,F,0,,0,5/25/2021,0,76,30,28,ПЕРЕВОД,426,7/25/2022,F030T028
7369,20854,11045419720854,F,0,,0,5/25/2021,0,71,30,31,СТЕЛН,429,7/28/2022,37 ДНИ
7370,20854,11045419720854,F,0,,0,5/25/2021,0,71,30,31,ПЕРЕВОД,429,7/28/2022,F030T031
7371,20855,11045434620855,F,0,,0,5/25/2021,0,74,46,28,ПЕРЕВОД,413,7/12/2022,F046T040
7372,20855,11045434620855,F,0,,0,5/25/2021,0,74,30,28,БОЛЕЗНЬ,413,7/12/2022,СУСТАВ
7373,20855,11045434620855,F,0,,0,5/25/2021,0,74,30,28,ПЕРЕВОД,413,7/12/2022,F030T046
7374,20855,11045434620855,F,0,,0,5/25/2021,0,74,46,28,БОЛЕЗНЬ,413,7/12/2022,РИН
7375,20855,11045434620855,F,0,,0,5/25/2021,0,75,40,28,ЗДОРОВА,419,7/18/2022,ПРОЧИЕ
7376,20855,11045434620855,F,0,,0,5/25/2021,0,75,30,28,СТЕЛН,420,7/19/2022,32 ДНИ
7377,20855,11045434620855,F,0,,0,5/25/2021,0,75,30,28,ПЕРЕВОД,426,7/25/2022,F030T028
7378,20856,11045455120856,F,0,,0,5/25/2021,0,80,30,28,СТЕЛН,407,7/6/2022,31 ДНИ
7379,20856,11045455120856,F,0,,0,5/25/2021,0,87,30,28,ПЕРЕВОД,426,7/25/2022,F030T028
7380,20857,11045462720857,F,0,,0,5/26/2021,0,79,24,28,СТЕЛН,412,7/12/2022,30 ДНИ
7381,20857,11045462720857,F,0,,0,5/26/2021,0,80,24,28,ПЕРЕВОД,425,7/25/2022,F024T028
7382,20859,11045484120859,F,0,,0,5/26/2021,0,49,30,28,ОСЕМЕН,406,7/6/2022,1H15689
7383,20860,11045489020860,F,0,,0,5/26/2021,0,0,30,46,ПЕРЕВОД,412,7/12/2022,F030T046
7384,20860,11045489020860,F,0,,0,5/26/2021,0,0,30,46,БОЛЕЗНЬ,412,7/12/2022,РАНА
7385,20860,11045489020860,F,0,,0,5/26/2021,0,0,46,46,ПРОДАНА,418,7/18/2022,ПРОДАНА ; Прочее ; УВЗ8
7386,20862,11045497320862,F,0,,0,5/27/2021,0,68,30,31,ПЕРЕВОД,427,7/28/2022,F030T031
7387,20862,11045497320862,F,0,,0,5/27/2021,0,68,30,31,СТЕЛН,427,7/28/2022,34 ДНИ
7388,20863,11045522820863,F,0,,0,5/27/2021,0,0,46,46,ЗДОРОВА,404,7/5/2022,ПРОЧИЕ
7389,20864,11045529320864,F,0,,0,5/28/2021,0,79,30,28,СТЕЛН,410,7/12/2022,30 ДНИ
7390,20864,11045529320864,F,0,,0,5/28/2021,0,80,30,28,ПЕРЕВОД,423,7/25/2022,F030T028
7391,20865,11045537620865,F,0,,0,5/28/2021,0,77,24,28,СТЕЛН,417,7/19/2022,34 ДНИ
7392,20865,11045537620865,F,0,,0,5/28/2021,0,77,24,28,ПЕРЕВОД,423,7/25/2022,F024T028
7393,20866,11045539220866,F,0,,0,5/28/2021,0,40,24,30,ОСЕМЕН,420,7/22/2022,501H15515
7394,20866,11045539220866,F,0,,0,5/28/2021,0,40,24,30,ПЕРЕВОД,423,7/25/2022,F024T030
7395,20867,11045568120867,F,0,,0,5/28/2021,0,0,30,30,ОСЕМЕН,403,7/5/2022,501H15681
7396,20867,11045568120867,F,0,,0,5/28/2021,0,0,30,30,ОСЕМЕН,422,7/24/2022,1H15461
7397,20868,11045577220868,F,0,,0,5/28/2021,0,0,30,30,ОСЕМЕН,404,7/6/2022,1H15689
7398,20868,11045577220868,F,0,,0,5/28/2021,0,0,30,30,ОСЕМЕН,424,7/26/2022,1H15461
7399,20870,11045689520870,F,0,,0,5/28/2021,0,78,30,28,СТЕЛН,417,7/19/2022,35 ДНИ
7400,20870,11045689520870,F,0,,0,5/28/2021,0,78,30,28,ПЕРЕВОД,423,7/25/2022,F030T028
7401,20872,11045733120872,F,0,,0,5/28/2021,0,0,30,30,ОСЕМЕН,412,7/14/2022,1H15461
7402,20873,11045789320873,F,0,,0,5/28/2021,0,75,24,28,СТЕЛН,417,7/19/2022,32 ДНИ
7403,20873,11045789320873,F,0,,0,5/28/2021,0,75,24,28,ПЕРЕВОД,423,7/25/2022,F024T028
7404,20874,11045824820874,F,0,,0,5/28/2021,0,70,24,31,ПЕРЕВОД,423,7/25/2022,F024T030
7405,20874,11045824820874,F,0,,0,5/28/2021,0,70,30,31,ПЕРЕВОД,426,7/28/2022,F030T031
7406,20874,11045824820874,F,0,,0,5/28/2021,0,70,30,31,СТЕЛН,426,7/28/2022,36 ДНИ
7407,20875,11045827120875,F,0,,0,5/28/2021,0,66,30,31,ПЕРЕВОД,426,7/28/2022,F030T031
7408,20875,11045827120875,F,0,,0,5/28/2021,0,66,30,31,СТЕЛН,426,7/28/2022,32 ДНИ
7409,20877,11045874320877,F,0,,0,5/29/2021,0,66,30,31,ПЕРЕВОД,425,7/28/2022,F030T031
7410,20877,11045874320877,F,0,,0,5/29/2021,0,66,30,31,СТЕЛН,425,7/28/2022,32 ДНИ
7411,20879,11045912120879,F,0,,0,5/29/2021,0,69,30,31,ПЕРЕВОД,425,7/28/2022,F030T031
7412,20879,11045912120879,F,0,,0,5/29/2021,0,69,30,31,СТЕЛН,425,7/28/2022,35 ДНИ
7413,20880,11045915420880,F,0,,0,5/29/2021,0,70,30,31,ПЕРЕВОД,425,7/28/2022,F030T031
7414,20880,11045915420880,F,0,,0,5/29/2021,0,70,30,31,СТЕЛН,425,7/28/2022,36 ДНИ
7415,20881,11045918820881,F,0,,0,5/29/2021,0,0,30,30,ОСЕМЕН,407,7/10/2022,501H15515
7416,20881,11045918820881,F,0,,0,5/29/2021,0,0,30,30,ОСЕМЕН,427,7/30/2022,1H15461
7417,20882,11045930320882,F,0,,0,5/29/2021,0,74,30,28,СТЕЛН,416,7/19/2022,31 ДНИ
7418,20882,11045930320882,F,0,,0,5/29/2021,0,74,30,28,ПЕРЕВОД,422,7/25/2022,F030T028
7419,20884,11045980820884,F,0,,0,5/29/2021,0,0,30,30,ОСЕМЕН,407,7/10/2022,1H15689
7420,20885,11045991520885,F,0,,0,5/30/2021,0,78,30,28,СТЕЛН,415,7/19/2022,35 ДНИ
7421,20885,11045991520885,F,0,,0,5/30/2021,0,78,30,28,ЗДОРОВА,418,7/22/2022,МОЛОДНЯК
7422,20885,11045991520885,F,0,,0,5/30/2021,0,78,30,28,ПЕРЕВОД,421,7/25/2022,F030T028
7423,20886,11046057420886,F,0,,0,5/30/2021,0,67,24,31,ПЕРЕВОД,421,7/25/2022,F024T030
7424,20886,11046057420886,F,0,,0,5/30/2021,0,67,30,31,СТЕЛН,424,7/28/2022,33 ДНИ
7425,20886,11046057420886,F,0,,0,5/30/2021,0,67,30,31,ПЕРЕВОД,424,7/28/2022,F030T031
7426,20890,11046089720890,F,0,,0,5/31/2021,0,0,30,40,ОСЕМЕН,403,7/8/2022,1H15689
7427,20890,11046089720890,F,0,,0,5/31/2021,0,0,30,40,ОСЕМЕН,422,7/27/2022,501H15515
7428,20892,11046145720892,F,0,,0,5/31/2021,0,0,30,30,ОСЕМЕН,420,7/25/2022,1H15461
7429,20894,11046174720894,F,0,,0,5/31/2021,0,0,24,30,ПЕРЕВОД,409,7/14/2022,F024T030
7430,20894,11046174720894,F,0,,0,5/31/2021,0,0,24,30,ОСЕМЕН,409,7/14/2022,1H15461
7431,20895,11046177020895,F,0,,0,5/31/2021,0,65,24,28,ПЕРЕВОД,420,7/25/2022,F024T030
7432,20896,11046184620896,F,0,,0,6/1/2021,0,76,24,28,СТЕЛН,413,7/19/2022,33 ДНИ
7433,20896,11046184620896,F,0,,0,6/1/2021,0,76,24,28,ПЕРЕВОД,419,7/25/2022,F024T028
7434,20897,11046187920897,F,0,,0,6/1/2021,0,70,24,31,ПЕРЕВОД,419,7/25/2022,F024T030
7435,20897,11046187920897,F,0,,0,6/1/2021,0,70,30,31,ПЕРЕВОД,422,7/28/2022,F030T031
7436,20897,11046187920897,F,0,,0,6/1/2021,0,70,30,31,СТЕЛН,422,7/28/2022,36 ДНИ
7437,20898,11046199420898,F,0,,0,6/1/2021,0,68,24,31,ПЕРЕВОД,419,7/25/2022,F024T030
7438,20898,11046199420898,F,0,,0,6/1/2021,0,68,30,31,СТЕЛН,422,7/28/2022,34 ДНИ
7439,20898,11046199420898,F,0,,0,6/1/2021,0,68,30,31,ПЕРЕВОД,422,7/28/2022,F030T031
7440,20899,11046211720899,F,0,,0,6/1/2021,0,44,24,28,ОСЕМЕН,396,7/2/2022,1H15461
7441,20899,11046211720899,F,0,,0,6/1/2021,0,49,24,28,ОСЕМЕН,401,7/7/2022,1H15689
7442,20899,11046211720899,F,0,,0,6/1/2021,0,55,24,28,ПЕРЕВОД,419,7/25/2022,F024T030
7443,20901,11046250520901,F,0,,0,6/1/2021,0,67,24,31,ПЕРЕВОД,419,7/25/2022,F024T030
7444,20901,11046250520901,F,0,,0,6/1/2021,0,67,30,31,ПЕРЕВОД,422,7/28/2022,F030T031
7445,20901,11046250520901,F,0,,0,6/1/2021,0,67,30,31,СТЕЛН,422,7/28/2022,33 ДНИ
7446,20902,11046277820902,F,0,,0,6/1/2021,0,80,24,28,СТЕЛН,406,7/12/2022,31 ДНИ
7447,20902,11046277820902,F,0,,0,6/1/2021,0,81,24,28,ПЕРЕВОД,419,7/25/2022,F024T028
7448,20904,11046330520904,F,0,,0,6/1/2021,0,65,24,28,ПЕРЕВОД,419,7/25/2022,F024T030
7449,20905,11046330520905,F,0,,0,6/2/2021,0,49,24,28,ОСЕМЕН,395,7/2/2022,1H15461
7450,20905,11046330520905,F,0,,0,6/2/2021,0,50,24,28,ПЕРЕВОД,396,7/3/2022,F024T030
7451,20906,11046376820906,F,0,,0,6/2/2021,0,46,30,28,ПЕРЕВОД,409,7/16/2022,F030T024
7452,20906,11046376820906,F,0,,0,6/2/2021,0,46,24,28,ОСЕМЕН,409,7/16/2022,501H15681
7453,20906,11046376820906,F,0,,0,6/2/2021,0,46,24,28,ПЕРЕВОД,418,7/25/2022,F024T030
7454,20907,11046377620907,F,0,,0,6/2/2021,0,0,24,30,ПЕРЕВОД,418,7/25/2022,F024T030
7455,20907,11046377620907,F,0,,0,6/2/2021,0,0,30,30,ЯЛОВАЯ,421,7/28/2022,ЖТ
7456,20907,11046377620907,F,0,,0,6/2/2021,0,0,30,30,ОСЕМЕН,424,7/31/2022,501H15681
7457,20908,11046412120908,F,0,,0,6/3/2021,0,42,24,30,ОСЕМЕН,412,7/20/2022,501H15681
7458,20908,11046412120908,F,0,,0,6/3/2021,0,42,24,30,ПЕРЕВОД,417,7/25/2022,F024T030
7459,20909,11046416220909,F,0,,0,6/3/2021,0,0,24,30,ОСЕМЕН,395,7/3/2022,1H15689
7460,20909,11046416220909,F,0,,0,6/3/2021,0,38,24,30,ОСЕМЕН,416,7/24/2022,1H15461
7461,20909,11046416220909,F,0,,0,6/3/2021,0,38,24,30,ПЕРЕВОД,417,7/25/2022,F024T030
7462,20910,11046437820910,F,0,,0,6/3/2021,0,48,24,28,ОСЕМЕН,406,7/14/2022,1H15461
7463,20910,11046437820910,F,0,,0,6/3/2021,0,48,24,28,ПЕРЕВОД,406,7/14/2022,F024T030
7464,20911,11046440220911,F,0,,0,6/3/2021,0,68,24,31,ПЕРЕВОД,417,7/25/2022,F024T030
7465,20911,11046440220911,F,0,,0,6/3/2021,0,68,30,31,ПЕРЕВОД,420,7/28/2022,F030T031
7466,20911,11046440220911,F,0,,0,6/3/2021,0,68,30,31,СТЕЛН,420,7/28/2022,34 ДНИ
7467,20912,11046443620912,F,0,,0,6/4/2021,0,49,24,28,ОСЕМЕН,399,7/8/2022,1H15689
7468,20912,11046443620912,F,0,,0,6/4/2021,0,54,24,28,ПЕРЕВОД,416,7/25/2022,F024T030
7469,20913,11046448520913,F,0,,0,6/4/2021,0,0,24,30,ОСЕМЕН,401,7/10/2022,501H15515
7470,20913,11046448520913,F,0,,0,6/4/2021,0,0,24,30,ПЕРЕВОД,416,7/25/2022,F024T030
7471,20913,11046448520913,F,0,,0,6/4/2021,0,0,30,30,ОСЕМЕН,420,7/29/2022,501H15681
7472,20914,11046455020914,F,0,,0,6/4/2021,0,67,24,31,ПЕРЕВОД,416,7/25/2022,F024T030
7473,20914,11046455020914,F,0,,0,6/4/2021,0,67,30,31,ПЕРЕВОД,419,7/28/2022,F030T031
7474,20914,11046455020914,F,0,,0,6/4/2021,0,67,30,31,СТЕЛН,419,7/28/2022,33 ДНИ
7475,20915,11046496420915,F,0,,0,6/4/2021,0,46,24,28,ОСЕМЕН,407,7/16/2022,1H15689
7476,20915,11046496420915,F,0,,0,6/4/2021,0,46,30,28,ПЕРЕВОД,407,7/16/2022,F030T024
7477,20915,11046496420915,F,0,,0,6/4/2021,0,46,24,28,ПЕРЕВОД,416,7/25/2022,F024T030
7478,20916,11046499820916,F,0,,0,6/5/2021,0,0,24,30,ОСЕМЕН,410,7/20/2022,501H15681
7479,20916,11046499820916,F,0,,0,6/5/2021,0,0,24,30,ПЕРЕВОД,410,7/20/2022,F024T029
7480,20916,11046499820916,F,0,,0,6/5/2021,0,0,29,30,ПЕРЕВОД,415,7/25/2022,F029T024
7481,20917,11046507820917,F,0,,0,6/5/2021,0,45,24,28,ОСЕМЕН,407,7/17/2022,1H15689
7482,20917,11046507820917,F,0,,0,6/5/2021,0,45,24,28,ПЕРЕВОД,415,7/25/2022,F024T030
7483,20918,11046512820918,F,0,,0,6/5/2021,0,49,30,28,ОСЕМЕН,391,7/1/2022,501H15515
7484,20918,11046512820918,F,0,,0,6/5/2021,0,49,24,28,ПЕРЕВОД,391,7/1/2022,F024T030
7485,20919,11046531820919,F,0,,0,6/5/2021,0,0,46,24,НЕОСЕМ,395,7/5/2022,-
7486,20919,11046531820919,F,0,,0,6/5/2021,0,0,46,24,БОЛЕЗНЬ,403,7/13/2022,СУСТАВ
7487,20919,11046531820919,F,0,,0,6/5/2021,0,0,46,24,ПРОДАНА,404,7/14/2022,ПРОДАНА ; Причина 12 ; УВЗ12
7488,20920,11046532620920,F,0,,0,6/6/2021,0,69,24,31,ПЕРЕВОД,414,7/25/2022,F024T030
7489,20920,11046532620920,F,0,,0,6/6/2021,0,69,30,31,СТЕЛН,417,7/28/2022,35 ДНИ
7490,20920,11046532620920,F,0,,0,6/6/2021,0,69,30,31,ПЕРЕВОД,417,7/28/2022,F030T031
7491,20922,11046543320922,F,0,,0,6/6/2021,0,0,24,30,ПЕРЕВОД,414,7/25/2022,F024T030
7492,20923,11046555720923,F,0,,0,6/6/2021,0,49,24,46,ОСЕМЕН,391,7/2/2022,1H15461
7493,20923,11046555720923,F,0,,0,6/6/2021,0,50,24,46,ПЕРЕВОД,392,7/3/2022,F024T030
7494,20923,11046555720923,F,0,,0,6/6/2021,0,60,30,46,БОЛЕЗНЬ,403,7/14/2022,РАНА
7495,20923,11046555720923,F,0,,0,6/6/2021,0,60,30,46,ПЕРЕВОД,403,7/14/2022,F030T046
7496,20923,11046555720923,F,0,,0,6/6/2021,0,60,46,46,ЗДОРОВА,407,7/18/2022,ПРОЧИЕ
7497,20923,11046555720923,F,0,,0,6/6/2021,0,60,30,46,БОЛЕЗНЬ,417,7/28/2022,РАНА
7498,20923,11046555720923,F,0,,0,6/6/2021,0,60,30,46,ПЕРЕВОД,417,7/28/2022,F030T046
7499,20924,11046572220924,F,0,,0,6/6/2021,0,46,30,28,ПЕРЕВОД,405,7/16/2022,F030T024
7500,20924,11046572220924,F,0,,0,6/6/2021,0,46,24,28,ОСЕМЕН,405,7/16/2022,1H15461
7501,20924,11046572220924,F,0,,0,6/6/2021,0,46,24,28,ПЕРЕВОД,414,7/25/2022,F024T030
7502,20925,11046597920925,F,0,,0,6/6/2021,0,49,24,28,ОСЕМЕН,391,7/2/2022,1H15461
7503,20925,11046597920925,F,0,,0,6/6/2021,0,60,24,28,ПЕРЕВОД,414,7/25/2022,F024T030
7504,20926,11046601920926,F,0,,0,6/7/2021,0,49,24,28,ОСЕМЕН,389,7/1/2022,501H15515
